Tiempo_Ejecucion,Complejidad,Tamaño_Tarea,Carga_Trabajo_R1,Experiencia_R1,Experiencia_Equipo,Claridad_Requisitos,Experiencia del Encuestado,Tipo_Tarea,Fase_Tarea,Cantidad_Recursos,Carga_Trabajo_R2,Experiencia_R2,Carga_Trabajo_R3,Experiencia_R3
159.4511337756396,3,5,3,4,4,2,Mid-Level,Documentación,Construcción/Desarrollo,3,2.0,4.0,2.0,5.0
183.37984394175646,1,1,2,1,1,2,Junior,Database,Mantenimiento,2,2.0,1.0,,
173.53064946819353,2,2,1,4,4,5,Junior,Frontend,Transición/Implementación,3,3.0,5.0,3.0,3.0
80.2347465553185,4,1,1,2,2,4,Mid-Level,DevOps,Transición/Implementación,1,,,,
159.2303226960338,1,2,3,4,4,4,Senior,Testing,Inicio/Conceptualización,3,1.0,5.0,1.0,3.0
218.04907904276934,4,13,2,4,2,2,Junior,Frontend,Mantenimiento,3,1.0,2.0,1.0,1.0
141.53817093536168,2,21,1,2,4,1,Senior,Testing,Mantenimiento,2,3.0,3.0,,
136.18652552750092,2,2,2,5,4,5,Senior,Database,Elaboración/Requisitos,2,3.0,5.0,,
111.35108404330835,4,5,3,4,4,3,Junior,Documentación,Transición/Implementación,1,,,,
117.14915751932834,4,21,2,5,2,2,Mid-Level,Documentación,Inicio/Conceptualización,1,,,,
228.1614647330347,5,8,2,2,5,5,Mid-Level,Análisis,Elaboración/Requisitos,3,3.0,2.0,3.0,4.0
112.11531786675916,5,5,1,3,2,5,Junior,DevOps,Transición/Implementación,1,,,,
132.75231552925104,1,8,1,2,3,4,Junior,DevOps,Mantenimiento,2,1.0,3.0,,
161.99848078266123,3,1,1,5,3,2,Senior,DevOps,Inicio/Conceptualización,3,1.0,3.0,1.0,5.0
79.78410797873131,1,1,2,5,3,3,Junior,Análisis,Transición/Implementación,1,,,,
190.7451994146409,5,13,2,2,2,4,Mid-Level,Backend,Transición/Implementación,3,2.0,1.0,1.0,2.0
69.71020670338818,5,2,2,1,4,3,Mid-Level,Análisis,Transición/Implementación,1,,,,
84.51643631850109,5,1,1,5,1,2,Mid-Level,Database,Transición/Implementación,1,,,,
147.8477639450569,3,21,2,3,4,3,Senior,DevOps,Transición/Implementación,2,2.0,4.0,,
64.2458537307619,5,8,1,2,2,4,Junior,Backend,Transición/Implementación,3,1.0,3.0,1.0,3.0
147.97049779246308,1,1,2,1,4,3,Mid-Level,Database,Elaboración/Requisitos,2,1.0,1.0,,
157.38258848154308,3,2,2,5,3,3,Mid-Level,DevOps,Transición/Implementación,3,2.0,5.0,1.0,5.0
114.44118625218117,4,21,2,1,4,3,Senior,Backend,Construcción/Desarrollo,2,1.0,1.0,,
170.97094030633048,5,8,2,1,3,4,Senior,DevOps,Construcción/Desarrollo,3,2.0,1.0,1.0,1.0
180.65809485527964,3,2,2,1,4,4,Junior,Testing,Elaboración/Requisitos,2,2.0,1.0,,
151.58764077914284,1,21,1,3,3,1,Senior,Documentación,Mantenimiento,2,1.0,2.0,,
134.0301154968989,3,3,3,1,4,4,Mid-Level,Backend,Inicio/Conceptualización,2,2.0,1.0,,
108.88817801537579,3,8,3,5,3,4,Mid-Level,DevOps,Construcción/Desarrollo,2,3.0,3.0,,
89.49910262967413,5,21,2,3,3,5,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
103.290643829886,4,8,3,2,2,4,Junior,Frontend,Construcción/Desarrollo,2,3.0,2.0,,
90.11904423297534,1,8,3,5,3,3,Senior,Análisis,Transición/Implementación,2,3.0,5.0,,
112.17411486852507,2,1,2,5,2,2,Senior,DevOps,Construcción/Desarrollo,1,,,,
180.30377710400103,5,8,2,1,1,4,Junior,Database,Inicio/Conceptualización,2,1.0,1.0,,
116.20970519996965,2,13,2,2,4,5,Senior,Database,Mantenimiento,2,1.0,3.0,,
105.86586425990508,4,8,3,2,4,2,Mid-Level,Análisis,Transición/Implementación,1,,,,
127.47743824245752,3,8,2,2,5,3,Junior,Análisis,Construcción/Desarrollo,2,3.0,2.0,,
84.29029373319224,1,13,2,5,3,1,Senior,Documentación,Elaboración/Requisitos,1,,,,
138.7755785265137,4,1,2,3,3,3,Junior,Documentación,Inicio/Conceptualización,2,3.0,1.0,,
97.3827235361272,3,21,1,4,2,2,Junior,Documentación,Transición/Implementación,1,,,,
138.8565266132077,3,3,2,4,2,3,Mid-Level,DevOps,Mantenimiento,2,1.0,4.0,,
195.35974615528417,5,5,1,1,2,3,Junior,Database,Inicio/Conceptualización,3,1.0,5.0,1.0,1.0
186.0116241845312,4,2,1,2,3,5,Mid-Level,Análisis,Construcción/Desarrollo,3,3.0,3.0,2.0,1.0
136.0665167700941,3,3,1,4,1,3,Junior,Testing,Transición/Implementación,2,2.0,3.0,,
140.63997432770583,5,1,2,3,5,4,Mid-Level,Documentación,Transición/Implementación,3,1.0,2.0,2.0,1.0
141.43514812593492,3,5,1,4,5,3,Mid-Level,Documentación,Elaboración/Requisitos,2,1.0,3.0,,
149.74060310980582,5,21,2,2,2,4,Junior,Database,Transición/Implementación,2,1.0,1.0,,
157.20773251272672,5,3,1,3,5,2,Mid-Level,DevOps,Mantenimiento,2,3.0,3.0,,
67.03343801866549,2,5,2,5,5,3,Junior,Database,Mantenimiento,1,,,,
134.81752375838073,5,2,3,5,5,3,Mid-Level,DevOps,Transición/Implementación,3,3.0,2.0,2.0,4.0
151.0396906109346,1,8,1,4,4,3,Mid-Level,Documentación,Construcción/Desarrollo,3,1.0,2.0,1.0,2.0
147.45889938904713,4,1,1,5,4,4,Senior,Frontend,Mantenimiento,2,2.0,1.0,,
215.83461910239558,1,3,1,4,5,5,Senior,Testing,Construcción/Desarrollo,3,1.0,5.0,1.0,5.0
162.02281907038827,4,5,2,1,2,5,Junior,Testing,Elaboración/Requisitos,2,3.0,3.0,,
106.26712775735663,1,2,2,2,4,5,Junior,Frontend,Transición/Implementación,1,,,,
117.32395854368772,2,8,1,4,2,5,Senior,Análisis,Elaboración/Requisitos,2,2.0,3.0,,
74.02217801711397,2,5,2,4,5,3,Senior,Análisis,Mantenimiento,1,,,,
56.18166325875527,5,8,1,1,3,3,Senior,DevOps,Transición/Implementación,1,,,,
88.0726665946384,1,1,3,2,1,4,Junior,Database,Transición/Implementación,1,,,,
201.74945500652646,1,5,3,5,4,2,Mid-Level,Backend,Mantenimiento,3,1.0,5.0,1.0,3.0
134.59715143415758,4,2,3,5,3,3,Senior,Database,Elaboración/Requisitos,2,2.0,5.0,,
104.74590206057644,3,21,1,3,2,2,Mid-Level,DevOps,Transición/Implementación,2,2.0,3.0,,
69.54529769671336,5,1,1,2,4,2,Mid-Level,DevOps,Mantenimiento,1,,,,
106.02478564730201,4,1,2,5,3,3,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
164.66209355040485,1,3,2,3,1,4,Junior,Testing,Elaboración/Requisitos,2,2.0,3.0,,
137.1183054919276,4,5,2,1,4,4,Junior,Análisis,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
171.51631525529166,5,21,3,5,2,2,Senior,DevOps,Mantenimiento,2,3.0,5.0,,
151.99486358015375,5,3,2,3,1,4,Senior,Testing,Elaboración/Requisitos,3,3.0,4.0,3.0,4.0
139.08241068207727,4,8,2,5,1,2,Mid-Level,Documentación,Transición/Implementación,2,2.0,5.0,,
83.48434153367717,2,21,1,5,4,5,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
200.07660767541824,2,21,3,4,5,1,Junior,Testing,Elaboración/Requisitos,3,1.0,3.0,1.0,3.0
101.21568337909015,1,5,2,4,2,3,Junior,Backend,Transición/Implementación,1,,,,
158.1042833324697,5,1,2,4,4,5,Junior,Frontend,Transición/Implementación,3,1.0,5.0,2.0,5.0
148.57270602386689,2,8,1,3,3,2,Junior,DevOps,Construcción/Desarrollo,2,1.0,3.0,,
100.69324172667459,4,8,3,1,2,3,Senior,Database,Transición/Implementación,1,,,,
114.09463598773576,4,8,3,2,5,4,Mid-Level,Documentación,Construcción/Desarrollo,2,3.0,3.0,,
220.47847890239055,1,5,1,5,4,4,Mid-Level,DevOps,Mantenimiento,3,2.0,5.0,2.0,5.0
138.5429424468403,2,8,2,1,2,2,Junior,Testing,Construcción/Desarrollo,3,2.0,3.0,2.0,2.0
79.49536783786985,5,1,2,5,2,2,Junior,Análisis,Mantenimiento,1,,,,
116.03772353593214,5,5,2,4,4,3,Mid-Level,Documentación,Transición/Implementación,2,2.0,4.0,,
75.37605291210454,3,1,1,1,3,5,Junior,Documentación,Transición/Implementación,1,,,,
111.0009034331263,5,1,2,5,3,2,Junior,DevOps,Transición/Implementación,2,3.0,1.0,,
107.88386516371465,4,21,2,3,2,2,Senior,Análisis,Transición/Implementación,1,,,,
129.16090618514536,3,2,1,2,1,3,Senior,Database,Elaboración/Requisitos,1,,,,
147.86201560065155,3,21,2,5,2,2,Junior,Testing,Mantenimiento,3,1.0,3.0,1.0,5.0
117.01951506765356,1,5,2,1,3,4,Senior,DevOps,Transición/Implementación,1,,,,
117.09619636588677,2,1,2,1,2,5,Junior,Database,Mantenimiento,3,3.0,4.0,3.0,4.0
121.99095250646987,3,8,1,2,4,2,Junior,Database,Mantenimiento,2,3.0,1.0,,
97.82999727341915,2,2,2,5,3,5,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
95.05813857559856,3,13,2,3,4,4,Junior,DevOps,Inicio/Conceptualización,1,,,,
111.33769941387985,5,3,2,1,2,3,Mid-Level,Análisis,Construcción/Desarrollo,2,2.0,1.0,,
133.31544472413609,1,2,3,4,3,3,Senior,Testing,Transición/Implementación,2,1.0,5.0,,
101.9187016257492,5,8,3,3,1,4,Mid-Level,Frontend,Mantenimiento,1,,,,
82.91265380108797,5,5,2,5,2,2,Junior,Documentación,Mantenimiento,1,,,,
170.95026926427818,1,1,2,1,4,5,Mid-Level,Backend,Inicio/Conceptualización,3,1.0,1.0,1.0,1.0
95.71974208379142,3,2,2,1,4,2,Junior,Análisis,Transición/Implementación,1,,,,
130.75831279789392,1,21,2,1,2,1,Senior,Database,Elaboración/Requisitos,1,,,,
95.17122476904558,3,3,2,5,2,2,Junior,DevOps,Elaboración/Requisitos,1,,,,
170.89902204152366,4,1,2,4,5,2,Junior,Testing,Inicio/Conceptualización,3,1.0,4.0,1.0,4.0
221.47308199462063,1,3,2,3,3,3,Mid-Level,Frontend,Mantenimiento,3,3.0,4.0,2.0,5.0
212.8003546100942,1,1,1,5,4,3,Mid-Level,Database,Mantenimiento,3,1.0,5.0,1.0,5.0
114.07396240006678,5,21,3,1,2,5,Senior,Database,Construcción/Desarrollo,2,2.0,1.0,,
120.95797663382403,4,1,3,2,1,3,Junior,Análisis,Transición/Implementación,2,3.0,3.0,,
102.91191537198456,5,8,1,5,4,1,Senior,Testing,Inicio/Conceptualización,1,,,,
133.09406395871028,3,8,1,2,1,4,Senior,DevOps,Elaboración/Requisitos,2,1.0,2.0,,
171.2639283282385,2,8,3,1,1,3,Mid-Level,Análisis,Inicio/Conceptualización,3,1.0,2.0,1.0,2.0
99.1792156751833,3,3,2,1,4,2,Senior,Backend,Construcción/Desarrollo,2,2.0,1.0,,
103.28725134596557,2,2,3,5,3,2,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
82.1984553992853,5,3,3,4,1,2,Senior,Testing,Inicio/Conceptualización,1,,,,
67.31946041847615,3,8,1,4,1,5,Mid-Level,Backend,Construcción/Desarrollo,1,,,,
118.9738323300613,1,21,2,1,2,4,Senior,Backend,Construcción/Desarrollo,2,2.0,1.0,,
136.01425489398363,3,2,1,5,2,2,Mid-Level,Backend,Construcción/Desarrollo,2,1.0,1.0,,
160.65009126474973,2,8,3,5,4,3,Junior,Análisis,Construcción/Desarrollo,3,3.0,5.0,3.0,5.0
84.93984665051703,2,3,1,2,3,2,Mid-Level,Database,Mantenimiento,1,,,,
125.28206752356385,5,5,2,3,2,3,Senior,Análisis,Mantenimiento,2,2.0,5.0,,
164.6690783680074,1,21,2,1,2,2,Junior,Análisis,Inicio/Conceptualización,3,2.0,1.0,2.0,1.0
162.75086624095212,5,2,1,3,5,4,Mid-Level,Testing,Mantenimiento,2,3.0,3.0,,
191.07271961826405,3,8,3,5,5,3,Senior,Database,Construcción/Desarrollo,3,1.0,5.0,2.0,4.0
117.12943991147199,5,8,2,2,1,5,Mid-Level,Frontend,Construcción/Desarrollo,2,1.0,3.0,,
168.92667490144234,4,13,2,5,4,2,Mid-Level,Database,Inicio/Conceptualización,2,2.0,4.0,,
121.70168184499582,5,1,1,3,2,5,Junior,DevOps,Inicio/Conceptualización,3,2.0,2.0,3.0,3.0
113.8413795610963,1,1,2,5,3,4,Junior,DevOps,Transición/Implementación,2,2.0,5.0,,
111.0802838513585,4,13,1,3,3,5,Mid-Level,Documentación,Mantenimiento,1,,,,
107.8947070117489,2,1,3,4,3,3,Junior,DevOps,Transición/Implementación,2,2.0,4.0,,
164.5159992232718,5,5,3,3,3,2,Junior,Database,Elaboración/Requisitos,3,3.0,4.0,3.0,4.0
135.1515632383546,1,2,1,2,3,1,Senior,Database,Construcción/Desarrollo,2,1.0,3.0,,
74.89067704136623,3,5,1,2,2,1,Mid-Level,Backend,Inicio/Conceptualización,1,,,,
137.64823049253826,3,1,2,3,5,2,Mid-Level,Análisis,Construcción/Desarrollo,2,2.0,2.0,,
139.13589114224135,3,21,2,2,2,1,Mid-Level,Database,Construcción/Desarrollo,1,,,,
104.24301303078624,2,21,2,2,5,4,Senior,Testing,Construcción/Desarrollo,1,,,,
68.11461335474333,3,5,1,2,5,5,Mid-Level,Frontend,Transición/Implementación,1,,,,
103.9357213803773,2,1,1,3,1,5,Senior,Análisis,Elaboración/Requisitos,1,,,,
121.23770990593208,4,13,3,1,1,3,Mid-Level,Frontend,Transición/Implementación,2,3.0,1.0,,
38.22373477560903,4,21,1,1,1,5,Senior,Testing,Transición/Implementación,1,,,,
124.65111832922346,3,1,1,3,2,4,Junior,Análisis,Inicio/Conceptualización,2,1.0,2.0,,
78.85602684024576,3,3,2,2,5,3,Senior,Documentación,Inicio/Conceptualización,3,1.0,3.0,1.0,3.0
81.19247835270144,2,3,3,5,1,3,Junior,DevOps,Construcción/Desarrollo,1,,,,
120.66470319007664,3,8,1,5,3,3,Junior,Database,Transición/Implementación,2,2.0,4.0,,
114.6434874841409,5,2,3,4,3,5,Mid-Level,DevOps,Mantenimiento,1,,,,
122.39786422430339,4,1,1,5,2,2,Mid-Level,Backend,Construcción/Desarrollo,2,2.0,5.0,,
135.04717053704388,4,2,2,3,5,5,Mid-Level,Backend,Elaboración/Requisitos,3,1.0,2.0,1.0,2.0
150.2040656572573,3,3,3,4,4,5,Junior,Database,Elaboración/Requisitos,3,1.0,5.0,1.0,4.0
99.38707499206348,4,3,1,1,2,4,Junior,Documentación,Mantenimiento,1,,,,
143.1423851088457,4,3,3,3,4,5,Senior,DevOps,Inicio/Conceptualización,3,3.0,2.0,2.0,3.0
97.80715480625304,5,5,1,5,5,1,Junior,Análisis,Elaboración/Requisitos,1,,,,
146.18213020324612,5,21,3,2,4,3,Junior,Backend,Transición/Implementación,3,1.0,2.0,1.0,2.0
161.1833156733371,4,21,3,2,5,4,Junior,Backend,Elaboración/Requisitos,2,1.0,3.0,,
74.98298883397551,4,5,1,2,2,3,Senior,Testing,Mantenimiento,1,,,,
222.48946818924642,1,21,2,1,3,3,Mid-Level,Documentación,Mantenimiento,3,1.0,4.0,1.0,1.0
143.4702417071465,2,5,3,1,3,3,Senior,Análisis,Construcción/Desarrollo,1,,,,
94.65475058306481,3,8,3,5,4,3,Junior,Database,Transición/Implementación,1,,,,
89.23228747944839,4,8,3,4,5,2,Junior,Documentación,Inicio/Conceptualización,1,,,,
165.52573716319392,5,2,1,2,5,2,Mid-Level,Backend,Transición/Implementación,3,1.0,2.0,1.0,2.0
78.96379099590636,2,1,3,2,2,2,Mid-Level,Análisis,Mantenimiento,3,1.0,4.0,1.0,1.0
199.13210064226502,4,8,2,5,4,3,Senior,Análisis,Transición/Implementación,3,1.0,3.0,1.0,5.0
94.56149446215807,1,5,2,5,1,3,Junior,Backend,Mantenimiento,1,,,,
140.3826788039425,4,21,1,2,2,3,Senior,Backend,Inicio/Conceptualización,2,3.0,1.0,,
162.0015969290325,5,8,2,5,2,4,Senior,Frontend,Transición/Implementación,3,2.0,5.0,1.0,4.0
107.36682272924564,1,5,2,4,3,4,Mid-Level,Testing,Elaboración/Requisitos,2,2.0,4.0,,
142.18695988019905,3,8,3,1,3,5,Junior,Backend,Mantenimiento,2,1.0,1.0,,
96.48995551395036,4,21,3,2,4,3,Mid-Level,Backend,Construcción/Desarrollo,2,1.0,1.0,,
105.98857596973042,1,3,2,5,1,1,Junior,Database,Mantenimiento,1,,,,
115.92078644048425,4,21,2,1,3,5,Mid-Level,DevOps,Mantenimiento,2,2.0,1.0,,
204.0925856113417,4,2,3,3,2,2,Senior,Frontend,Transición/Implementación,3,3.0,3.0,3.0,3.0
106.87630833162744,4,1,1,1,3,1,Mid-Level,Frontend,Inicio/Conceptualización,1,,,,
114.35575828019651,2,3,2,5,5,2,Junior,Testing,Mantenimiento,2,2.0,5.0,,
161.52842459874645,5,5,1,4,1,5,Mid-Level,Análisis,Inicio/Conceptualización,3,1.0,3.0,1.0,3.0
118.94922068166566,3,13,3,5,3,3,Senior,Database,Inicio/Conceptualización,3,1.0,5.0,1.0,1.0
103.0914292112977,1,3,1,5,1,5,Mid-Level,DevOps,Mantenimiento,1,,,,
174.4753940561866,5,8,3,2,3,3,Junior,Backend,Mantenimiento,3,1.0,1.0,1.0,2.0
124.79884617569738,3,5,1,4,5,3,Junior,Documentación,Transición/Implementación,1,,,,
127.79684111473505,3,13,2,3,3,1,Mid-Level,Database,Transición/Implementación,2,1.0,2.0,,
116.12868674937059,4,13,2,3,3,3,Mid-Level,Frontend,Mantenimiento,2,2.0,4.0,,
183.6077898474082,3,8,3,5,4,2,Senior,Backend,Mantenimiento,3,1.0,1.0,2.0,3.0
118.8983343625875,2,8,1,2,1,4,Senior,Frontend,Inicio/Conceptualización,2,1.0,2.0,,
109.34865285894078,5,21,1,3,2,1,Junior,Testing,Inicio/Conceptualización,1,,,,
123.05096390110931,5,13,3,5,5,4,Mid-Level,Testing,Transición/Implementación,2,1.0,3.0,,
106.54457577523125,5,5,1,1,4,4,Senior,Database,Elaboración/Requisitos,1,,,,
96.48992776431335,1,1,2,2,3,4,Senior,Frontend,Construcción/Desarrollo,1,,,,
93.77702420887313,5,5,1,4,3,3,Senior,Documentación,Mantenimiento,1,,,,
101.30820818279538,3,2,1,4,1,5,Mid-Level,Testing,Transición/Implementación,1,,,,
169.19749904830672,4,2,2,4,4,5,Junior,Documentación,Transición/Implementación,3,1.0,1.0,1.0,3.0
60.78018664345473,5,21,2,1,3,5,Mid-Level,Documentación,Mantenimiento,1,,,,
90.15630471277493,2,1,1,3,3,3,Junior,Arquitectura,Transición/Implementación,2,2.0,2.0,,
115.40221620175731,3,21,3,4,4,5,Senior,Database,Inicio/Conceptualización,2,2.0,1.0,,
188.33421042503772,2,5,2,2,1,5,Mid-Level,Database,Elaboración/Requisitos,3,1.0,3.0,1.0,4.0
117.33510684176342,1,13,2,5,3,4,Junior,DevOps,Transición/Implementación,1,,,,
80.7364480215204,4,2,2,1,5,4,Junior,Frontend,Transición/Implementación,3,2.0,1.0,1.0,1.0
133.89542551311982,2,3,2,1,1,4,Mid-Level,Database,Elaboración/Requisitos,1,,,,
127.61402950869869,1,8,1,3,4,2,Senior,DevOps,Construcción/Desarrollo,1,,,,
102.61899544982333,2,1,2,4,2,2,Senior,Database,Construcción/Desarrollo,1,,,,
217.03436339099923,2,1,3,2,4,2,Senior,Testing,Elaboración/Requisitos,3,2.0,2.0,1.0,1.0
119.25339499558386,4,2,2,3,3,3,Junior,Testing,Construcción/Desarrollo,1,,,,
154.8121772565994,5,21,3,5,5,5,Senior,Backend,Construcción/Desarrollo,3,2.0,4.0,3.0,5.0
83.42352152697289,2,3,2,3,4,4,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
121.89044471157715,1,8,2,5,2,3,Junior,DevOps,Construcción/Desarrollo,2,1.0,5.0,,
77.59788312560643,2,8,2,4,2,1,Mid-Level,Frontend,Transición/Implementación,1,,,,
143.69350527985603,3,1,2,5,2,4,Mid-Level,Frontend,Elaboración/Requisitos,2,3.0,2.0,,
178.7280685966699,2,8,3,3,3,1,Senior,DevOps,Construcción/Desarrollo,1,,,,
89.51932223024838,2,5,1,3,3,3,Senior,Frontend,Mantenimiento,1,,,,
100.81466962153529,1,13,2,5,4,5,Senior,Análisis,Mantenimiento,1,,,,
125.14864572290372,2,1,1,2,3,4,Junior,DevOps,Transición/Implementación,2,3.0,2.0,,
94.35145674303119,5,5,2,2,1,4,Senior,Análisis,Inicio/Conceptualización,2,2.0,2.0,,
87.76794934517117,2,2,2,3,4,5,Mid-Level,Testing,Elaboración/Requisitos,1,,,,
180.83712608892128,5,8,3,4,3,4,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
121.28490050481804,5,3,2,2,4,1,Mid-Level,Frontend,Transición/Implementación,2,3.0,1.0,,
112.43701901574134,4,3,3,2,3,4,Mid-Level,DevOps,Transición/Implementación,2,2.0,3.0,,
167.1431197926602,2,3,2,1,5,5,Junior,Backend,Inicio/Conceptualización,3,2.0,1.0,3.0,1.0
100.71322736735151,5,8,1,5,2,4,Junior,Documentación,Elaboración/Requisitos,1,,,,
158.2233792153798,4,8,3,1,4,3,Mid-Level,Database,Mantenimiento,3,2.0,4.0,3.0,5.0
102.04605428409323,5,1,3,4,3,3,Senior,Análisis,Mantenimiento,1,,,,
214.4902408590277,4,5,2,2,4,4,Senior,Backend,Transición/Implementación,3,1.0,3.0,1.0,1.0
109.39175337108999,4,5,1,1,2,3,Mid-Level,Database,Transición/Implementación,2,1.0,1.0,,
184.08050027514068,3,13,3,5,4,2,Senior,DevOps,Elaboración/Requisitos,3,1.0,5.0,2.0,5.0
85.71823994664861,4,5,2,4,5,4,Senior,Documentación,Elaboración/Requisitos,1,,,,
96.87679419329818,5,2,1,1,3,4,Mid-Level,Frontend,Inicio/Conceptualización,2,1.0,1.0,,
87.0123674982152,4,3,3,3,5,2,Mid-Level,Backend,Construcción/Desarrollo,1,,,,
50.7815013611923,3,2,1,4,2,3,Mid-Level,Testing,Elaboración/Requisitos,1,,,,
111.76901704301557,2,1,1,2,2,3,Senior,Frontend,Mantenimiento,1,,,,
138.87576002959233,5,2,3,5,5,3,Mid-Level,DevOps,Transición/Implementación,2,3.0,4.0,,
106.41666985797217,5,2,1,2,3,4,Junior,Backend,Elaboración/Requisitos,2,3.0,3.0,,
70.6461702375451,3,2,2,4,4,2,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
204.4536365699108,4,2,2,2,4,2,Mid-Level,Análisis,Construcción/Desarrollo,3,1.0,2.0,1.0,2.0
155.9491372047695,1,3,3,3,3,4,Senior,Análisis,Inicio/Conceptualización,2,2.0,5.0,,
158.98722624838467,3,1,2,2,2,2,Junior,Análisis,Mantenimiento,1,,,,
201.86528245005,4,1,3,4,2,3,Mid-Level,Database,Elaboración/Requisitos,3,2.0,5.0,3.0,5.0
108.76643510730308,2,1,2,3,4,2,Junior,Análisis,Transición/Implementación,1,,,,
94.60623570978838,5,1,3,3,4,3,Junior,Análisis,Transición/Implementación,1,,,,
166.04207578994374,5,8,3,5,5,4,Senior,Documentación,Elaboración/Requisitos,3,2.0,5.0,2.0,3.0
76.91590764819833,3,21,1,5,3,4,Junior,Documentación,Construcción/Desarrollo,1,,,,
100.91322696467621,4,13,2,4,3,5,Mid-Level,Documentación,Mantenimiento,1,,,,
84.07237803148224,5,21,1,2,3,3,Mid-Level,Análisis,Mantenimiento,1,,,,
110.81877778739296,4,21,2,1,5,2,Senior,Backend,Inicio/Conceptualización,3,3.0,3.0,2.0,4.0
143.20628388783226,2,3,1,5,5,2,Senior,Frontend,Mantenimiento,2,2.0,4.0,,
103.82087347410287,3,5,2,5,1,4,Senior,Documentación,Construcción/Desarrollo,2,2.0,2.0,,
51.19245834767749,3,5,2,1,4,5,Junior,Testing,Construcción/Desarrollo,1,,,,
88.23788333712628,5,2,2,2,3,2,Senior,Database,Inicio/Conceptualización,1,,,,
79.54743758023788,5,1,3,5,4,2,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
206.73092999371843,5,8,2,3,2,5,Junior,Testing,Inicio/Conceptualización,3,1.0,1.0,1.0,3.0
142.99272189328303,3,1,2,5,5,3,Mid-Level,Backend,Transición/Implementación,3,1.0,2.0,1.0,3.0
135.86404939452723,5,2,2,5,4,2,Junior,Análisis,Construcción/Desarrollo,2,2.0,3.0,,
160.1240494179227,4,13,1,1,3,5,Mid-Level,Análisis,Mantenimiento,3,2.0,1.0,2.0,1.0
141.1141861881148,2,8,1,5,4,4,Junior,Frontend,Elaboración/Requisitos,2,3.0,2.0,,
133.3716317317847,5,3,2,4,1,1,Senior,Testing,Inicio/Conceptualización,3,1.0,5.0,1.0,5.0
133.96420631189022,3,8,2,5,4,4,Senior,Testing,Elaboración/Requisitos,3,1.0,5.0,1.0,4.0
175.64817939105697,2,21,2,3,5,1,Mid-Level,Análisis,Inicio/Conceptualización,3,2.0,5.0,3.0,4.0
128.62967786943523,2,1,1,3,3,3,Senior,Testing,Elaboración/Requisitos,3,1.0,2.0,1.0,1.0
124.39347763493052,4,13,1,1,1,2,Senior,Frontend,Construcción/Desarrollo,2,1.0,4.0,,
233.4534651273859,2,3,2,3,3,4,Mid-Level,Frontend,Construcción/Desarrollo,3,3.0,3.0,3.0,3.0
241.27270371123024,2,8,2,5,3,2,Junior,Frontend,Construcción/Desarrollo,3,1.0,5.0,1.0,5.0
143.0046537436479,3,5,2,1,4,2,Mid-Level,Backend,Mantenimiento,3,1.0,1.0,1.0,2.0
224.28738987248647,3,13,1,3,3,5,Junior,Documentación,Transición/Implementación,3,2.0,1.0,2.0,3.0
84.48351301660949,5,1,1,2,4,5,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
185.60339447252844,2,21,3,2,4,3,Mid-Level,Testing,Elaboración/Requisitos,2,1.0,2.0,,
199.94477026263468,3,3,2,1,4,2,Junior,Backend,Inicio/Conceptualización,2,3.0,1.0,,
144.07522117506045,2,1,2,4,4,1,Senior,Database,Construcción/Desarrollo,3,1.0,2.0,1.0,2.0
112.20147328694506,4,21,2,5,3,3,Mid-Level,Backend,Transición/Implementación,2,2.0,5.0,,
229.03151728791266,4,3,2,5,3,2,Mid-Level,Testing,Mantenimiento,2,1.0,5.0,,
68.56822835342098,5,2,2,4,1,2,Junior,Frontend,Construcción/Desarrollo,1,,,,
154.22610171753124,2,2,3,4,4,3,Junior,Documentación,Construcción/Desarrollo,3,2.0,2.0,1.0,3.0
76.2730853217153,2,13,3,4,3,5,Senior,Testing,Elaboración/Requisitos,1,,,,
160.15594396680092,4,13,3,3,2,4,Senior,Documentación,Elaboración/Requisitos,1,,,,
142.69548916005547,3,21,2,1,2,2,Senior,Análisis,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
94.80248100902881,1,3,1,4,1,4,Junior,Documentación,Elaboración/Requisitos,1,,,,
159.09031522770582,5,13,2,5,4,5,Junior,Backend,Mantenimiento,3,1.0,5.0,1.0,1.0
97.05365026769154,3,8,3,2,3,5,Mid-Level,Backend,Transición/Implementación,1,,,,
187.91296558281462,2,8,2,5,5,2,Mid-Level,Frontend,Mantenimiento,2,2.0,5.0,,
230.1355996992057,5,3,2,4,4,2,Junior,DevOps,Mantenimiento,3,1.0,4.0,2.0,4.0
175.09135281072136,2,13,1,4,2,2,Senior,Documentación,Mantenimiento,3,3.0,2.0,3.0,2.0
